63;2;E O QUE VC CONHECE DO CAMPO CAMPO OU DO MUNDO RURAL,PRA VC FALAR O QUE É E O QUE NÃO É TORTURA,,VC SABE COMO FAZ UM INSEMINAÇÃO ARTIFICIAL ??.. PRA VC VAI SER UMA TORTURA PAR O MUNDO RURAL UMA PRATICA DIARAIA. 
65;2;SUA IDIOTA,,VAMOS O SEU SACO DO SEU PAI,,QUANDO  E ONDE VC VIU UM ANIMAL DE SACO AMARRADO ? 
66;2;QUEM É VC PRA CHAMAR ALGUÉM DE BOSTA,,QUEM É VC ??,VAI PROCURAR SUA TURMA 
67;2;bosta deve ser quem te criou,que nao soube te dar educação. 
68;2;bosta deve ter sido sua educação,com certeza não foi criado por gente do bem. 
69;1;Totalmente favoravel até porque quem realmente trata desses animais somos nós do rodeio vaquejada e etc porque se depender dos "Falsos Protetores" eles estariam em situação bem pior, vc que não conhece vá até um rodeio ou uma fazenda conheça como esses animais atletas são tratados depois tire suas conclusões. 
71;1;Percebi que você copiou a opinião de outra pessoa e colou aqui (pessoa essa que também não sabe o que ta falando). Amigo, toda vaquejada hoje existe um Médico veterinário, quando o vaqueiro esta saindo da pista, ele analisa e cavalo e também o boi (principalmente a cauda), se houver indicios de maus tratos o vaqueiro é desclassificado. É uma pena que quem ta julgando essas leis são deputados que nunca sairam de uma sala de escritorio, mas tenho certeza que se conhecessem o esporte viam que não existe nada disso que falam nas redes sociais. abraço  
72;2;e quem é vc pra querer que alguem se foda,,deve ser mais animal que os animais,,ou daqueles que é contra os rodeios e favor de casamento entre homens. 
75;2;o mesmo animal que vc quer que vá para seu canto,,vira o creme de corpo que vc usa,,o detergente que lava sua louça  ou a ração que seu cachorro come.. vai te catar cuide da sua vida e aprenda mais sobre o campo.. 
77;1;Parabéns capitão pela inciativa, #eu apoio vaquejada SIM. 
78;2;NA INSEMINAÇÃO O VETERINARIO ENFIA O BRAÇO INTEIRINHO NO ANUS DA VACA E AINDA ELA GOSTA,,,CADA COISA É CADA COISA  VC NAO ABE NADA DO MUNDO RURAL,,COM CERTEZA VC É CONTRA A VAGUEJADA E FAVOR DA LIBERAÇÃO DA MACONHA. 
80;2;tem que ser muito babaca mesmo pra nao saber que regulamentar é muito que melhor que proibir,na ilegalidade é tudo muito mais mal feito,,acabar não vai,,quem gosta vai continuar fazendo ou vc vai proibir,,o trafico é proibido no brasil e tem em qualquer esquina do brasil, a prova de laço,foi proibida e por acaso acabou ???????????????? 
81;1;Os animais de rodeio tem uma alimentação e um tratamento melhor que o seu, amigo! 
82;2;as pessoas nao entendem que se legalizar tem como fiscalizar,, na clandestinidade ,nao tem como fiscalizar,,nao precisa de medico veterinario responsavel  nem de exames de sanidade,,e vão continuar mesmo asim,,quem gosta de interagir com animsi vai continura interagindo  u vcs acham que vai ter policia 24 horas,,procurando provas pelo brasil a fora,,nao cuidam nem de nossa segurança. 
84;2;procurar emprego onde ?? somos mais 12 milhoes de desempregados,,moramos em pais que vive uma catrastrofe na segurança,,um verdadeiro cangaço da era moderna,,bandidos mandando no pais,,mais de 1200 carros roubados todo dia,,uma pessoa assassinada a cada 10 minutos,15 crianças vitimas de violencia a cada hora,o crime mata por dia no brasil que o confronto entre israel e palestina,,vcs vem aqui querer acabar com esportes equestres onde,,vao vcs procurar o que fazer antes que alguem te mate por um par de tenis ou um aparelho celeular.  
85;2;covarde é vc de falar uma coisa que nunca viu de perto e nem tem noção de como funciona 
86;2;doente e sem  educação é vc,,lave sua boca antes de chamar quem vc não conhece de doentes e covardes,,quem compraria um cavalo caro,gastaria tempo e dinheiro pra trata-lo pra depois ficar maltratando,,o que sabe vc da vida no campo,,tire sua bunda do sofá e venha conhecer de perto antes de ficar falando bosta sem conhecer,,cuide da sua vida e aprenda educação,,com certeza deve ser patricinha de cidade e mal educada. 
87;2;VÁ VC PROCURAR O QUE FAZER,NÃO VAMOS NA SUA CASA TE FALAR O QUE VC TEM FAZER OU COMER,COVARDE E DOENTE DEVE SER VC DE COMENTAR COISAS QUE NUNCA VIU DE PERTO.SE JA VIU NOS FALE E QUANDO VC COMO VIVEM E COMO SÃO TRATADOS ANIMAIS ATLETAS ?? 
88;2;A roubalheira que esta em nosso país (que vai de ladrão de celular, até ladrão de cofres públicos), e você mandando os vaqueiros procurar emprego decente?! Fica ai o questionamento rsrs 
92;2;Não julguem sem conhecer!! Será que essas pessoas que votaram NÃO, são todas vegetarianas? Ou não usam sapatos e bolsa de couro? A vaquejada moderna é um esporte muito bonito e não existem maus tratos, na mesma areia que cai o boi, também cai o vaqueiro!!! 
93;1;Eu aceitaria ser puxado e derrubado sim!! mas com uma condição... Se você fosse pro matadouro!! eles também não escolhem morrer para servir de alimento.  
94;2;nenhum boi pede pra ser castrado antes de morrer,,nenhum boi pede pra ser levado pra o frigorifico,,ou vc conhece quem se alista para ir ao abatedouro.. 
95;1;Percebo a diferença sim, amigo! só em eles serem animais, e nós humanos ja existe diferença. Mas se o vaqueiro esta sujeito a cair, ser pisado por eles, e mesmo assim participa do esporte, é porque sabe que não há problema em cair em um colchão de areia.  
96;2;Sacoman cadê você menina? Me ajuda aquí, o debate pegou fogo novamente, escreve alguma coisa aí, sem você não tem  graça. Elogie a Alexia Dechamps. 
97;2;É isso aí mané, dane -se a vaquejada só não fale mal do rodeio. Blz?  
98;2;É SUA CARA ACHAR VAGUEJADA RIDICULA,, 
99;2;começando por vc,,pragas do seu tipo ja estamos enjoados de ver 
101;2;onde mesmo vc vc viu um animal com saco amarrado ?? sadica e louca deve ser vc que fica pensando q boi tem saco amarrado. 
102;1;rodeiro e paixão quem não gosta não vai acabar com o rodeio não da primeiro informe sobre como os animais são bem tratados durante o rodeio antes de criticar  
103;2;otario  si oc foce um animal c ia preferi ir pro matador ou ser puxado de carroça ou ser uma estrela de rodeio com beins trato  
109;2;Povo abeia esse ai que se acha no direito de excluir  As prova de rodeio e outros esporte relacionado a esse tipo voçe sao uns alienados bando de escravos de uma midia sem noçao rodeio e vida e paixao maus tratos e idoso andar na rua e voçe que se diz um protetor dos animais nao nao levantar um dedo do pe pra ir ajudar ele entao bando de mizera vao acha outra coisa pra da azia por que oces aqui trmpa no farpado e volta de costa ..Tchau Brigado   
112;1;Este projeto é de muita valia para aqueles que necessitam sustentar suas famílias, está tradição chamada Rodeio não pode morrer jamas. 
114;1;Simplesmente podemos definir estes esportes sendo a vida de milhares de pessoas, é dali que tiram o sustento das famílias, quem tem o mínimo de noção sabe como é dura a vida no nordeste devido ao clima seco e  é estes esportes que dão esperança a muitos que terão sempre comida na mesa, pensem nas famílias que vivem disso, nas crianças que têm o que comer porque estes esportes existem, é muito mais que ganhar ou perder, é viver ou morrer! 
115;1;EU APOIO A VAQUEJADA E TODAS AS PROVAS EQUESTRES ! 
117;1;EU APOIO A VAQUEJADA E TODAS AS PROVAS EQUESTRES !
118;1;Rodeio é cultura !!! 
119;1;EU APOIO AS PROVAS EQUESTRES REGULAMENTADAS. ANTES DE OPINAR ELEVE O SEU CONHECIMENTO DE COMO AS PROVAS ACONTECEM !!  
121;2;VÃO CONHECER DE PERTO ANTES DE FALAR MERDA!! O CHURRASCO DE DOMINGO NINGUÉM QUER ACABAR NE!! BANDO DE SEM NOÇÃO!! E A TRANSPOSIÇÃO DO RIO S. FRANCISCO QUE MATA MILHARES DE GADOS E CAVALOS AO ANO, ISSO NINGUÉM CONTESTA!!  
123;1;CONCORDO GUILHERME FAÇA MINHAS PALAVRAS AS SUAS !! MUITO BOMM !! 
125;2;Te mada então !! 
126;2;Te mata então !! 
129;1;Aline, é colecionadora? Deve ter uma boa condição, a procriação não enche seu campo? Que maravilha, Deus abençoe sua vida e que possa te alcanças e rever, buscar ver como são criados e tbm buscar mais orientação sobre a sua volta, observar e estudar para saber o que não tem uso animal hj... desde cosméticos, utensílios, remédios etc... fica com Deus! 
130;2;Repugnante é a posição das líderes dos ativistas. Luisa Mel vendia coleiras anti-latidos e desfilava na avenida com plumas de pássaros e hoje recebe verba internacional para fazer papel de boazinha. Já a presidente dos protetores dos animais tentou influenciar as autoridades para fazer inspeções bem demoradas nos animais que estavam vindo para Brasília, o que os obrigaria a ficarem mais tempo sem agua e comida dentro do caminhão. Esses são os defensores de animais. Importante Nica, não mate insetos com asfixia química pois 99,9% deles tem como principal função a polinização, inclusive os pernilongos. Outra, estudos recentes indicam que plantas tem sentimento. Vai comer o que?
133;2;Não concordo que seja criminoso!! O maior problema que enfrentamos hoje a população não se pronuncia, que é o crime organizado, trafico de drogas, sequestro, estupro, lavagem de dinheiro (desviado de obras publicas) e por aí vai. Essa cultura rural tem de ser respeitada, não pratico a vaquejada, tenho cavalos os quais são muito bem cuidados, participo de algumas provas equestres e laço comprido. Mas acho que devem respeitar o esporte de cada um...Sou praticante de artes marciais, já lutei a nível nacional. Acho algo incrível o mma, você pode não gostar mas deve de respeitar. Estamos vivendo um momento no qual o bicho está sendo tratado como home e o homem como bicho. Os graus de importância para as pessoas de bem, não existem. Um cidadão entra em sua casa assalta leva seus pertences, quando não faz uma barbárie e  não se pode fazer nada pois não foi pego em flagrante. O tempo em que estão se movimentando para isto, vão se pronunciar em favor das pessoas de bem, estamos vivendo presos dentro de nossas casas e os vagabundos tocando o terror em você e sua família. Respeitar a cultura é bom. Não gosto de bossa nova, mas respeito quem goste!!  
135;1;Sou a favor desta modalidade, não apenas por ser um apaixonado por cavalos e conhecedor, mas sim por uma identificação pessoal com esta cultura do interior brasileiro. Aos que são contra vocês devem parar de comer carne, leite, galinha, inclusive vegetais, pois muitas vezes em lugares onde o agricultor não tem condições de comprar um trator para arar sua terra utiliza de uma bela junta de boi carreiro ou um bom cavalo no arado. Estamos falando de uma cultura que ultrapassa mais de 200 anos. Respeito é bom indiferente do gênero, idade, sexo ou cor!! Então respeitem quem ama essa cultura e vão viver de fotossíntese!!  
137;2;ENTAO VAI CUIDAR DE SEU NAMORADO E DEIXE OS SERTANEJOS EM PAZ,,NINGUÉM AQUI VAI LUTAR CONTRA O CASAMENTO ENTRE HOMENS,,CUIDE DA SUA VIDA E SE GOSTA MESMO DE ANIMAIS VÁ AJUDAR OS MILHARES QUE ESTAO MORRENDO DE FOME E SEDE NO PERNAMBUCO E NO NORDESTE DO PAIS.. O QUE É CERTO PRA UNS PODE ERRADO PRA OUTRAS  POR ISSO TEMOS QUE ACEITAR AS DIFERENÇAS,,JA PENSOU SE TODO MUNDO VIRASSE CONTRA VC SÓ PORQUE VC NAMORA OUTRA HOMEM !! 
138;2;25 mortos em roraima,bela vista, 8 em rondonia,,55 presos foragidos em sao paulo,,por conta de uma guerra entre duas facçoes  criminosas,,um verdadeiro faroeste em nosso pais,,bancos sendo assaltados a luz do dia e pessoas sendo usadas como escudo humano,,e vcs vem procurar coisa errada em vaguejadas,rodeios e etc,,por isso que estamos vivendo nesse faroeste da hera moderna,,aqui os valores são invertidos sempre !! 
139;2;25 mortos em roraima,bela vista, 8 em rondonia,,55 presos foragidos em sao paulo,,por conta de uma guerra entre duas facçoes  criminosas,,um verdadeiro faroeste em nosso pais,,bancos sendo assaltados a luz do dia e pessoas sendo usadas como escudo humano,,e vcs vem procurar coisa errada em vaguejadas,rodeios e etc,,por isso que estamos vivendo nesse faroeste da hera moderna,,aqui os valores são invertidos sempre !! 
141;2;Atencão nação de bota e chapéu: Quem ama o rodeio profissional e, respeita os animais não apoia vaquejada, nem vai prá Brasília dia 25/10 apoiar o retorno desta crueldade. Não devemos associar a imagem do rodeio, já desgastada à práticas sádicas. O STF, não interferiu em nosso segmento, não devemos nos envolver. Não participem desta manifestação, ela só interessa ao comércio de cavalos e, aos sádicos do Nordeste.  
142;1;também apoio a vaguejada
143;2;Que é isso Paulo? cowboy que ama rodeio, não apóia covardia, nem vaquejada. Água e óleo não se misturam. Utilize a opção excluir, prá esse seu comentário, meu jovem.  
144;1;se eu fosse um boi, gostaria de trabalhar no rodeio: seria amado pelo meu dono, tratado com rações especiais, tomaria as melhores vacina, os melhores veterinários cuidariam de mim, praticaria uma atividade física (o esporte), competiria diretamente com o ser humano, que se acha superior a mim....     e depois disso ainda me tornaria um reprodutor até o fim da vida... 
145;2;vai caçar sua turma seu florsinha,,aqui vc nao arrumar namorado,,vc esta procurando namorado no lugar errado 
146;1;Aeee Davi, minhas continências prá você guerreiro. QSL/TKS.  
147;2;sabem quanto  trabalha um animal de rodeio e um de hipismo,,nem por isso foi proibido o hipismo na s olimpiadas 
149;2;e pesca então? um pobre animal é caçado com um anzol na goela e depois morto por asfixia...   quanta hipocrisia 
150;2;vai caçar um trabalho,ou um namorado,,ai do pé dos cowboys,,ou venha pra brasilia dia 25 expor suas ideias.. 
151;2;se vc é vegano e homo sexual é problema seu,,nao queira que outras pessoas sejam como vc,,cada um faz o que gosta pare de pertubar com não esta mexendo com vc 
153;2;conheçam antes de falar coisas que nunca viram 
154;2;porque sera que ninguém  vem aqui falar dos milhares de animais que estao morrendo de fome e sede no sertao nordestino,,cade transposição do rio sao francisco. porque ninguem fala dos jockeis clubes sera que os animais do jockey são diferentes. 
155;2;Fiscalizar sim proibrir nunca,,somos um pais livre,,nao devemos proibrir casamento de homem com homem,nao podemos proibrir viita intimas na cadeia,,nem saidinhas de presos,,porque proibrir interação de homens e animais. 
157;2;Luiz Paulo, sempre deixei bem claro que sou a favor do rodeio profissional, regulamentado por Lei Federal, não do rodeio de fundo de curral e,  totalmente contra a vaquejada e, sua inclusão neste PL.  
158;2;vai se tratar rapaz !!!!! 
159;2;Estou fazendo minha parte não vou à Brasília dia 25/10 e, estou desmotivando o maior número possível de, pessoas coerentes a não irem apoiar esta maldição que se chama, vaquejada.  
161;2;Cade os protetores dos animais,para ajudar os milhares de animais que estao morrendo de fome e sede no nordeste brasileiro. 
162;2;então deixe de ser hipocrita e morra de fome... 
163;2;produção animal e rodeio é "tortura"... mas a colheita de soja, em que um ser vivo é atropelado, engolido e triturado por uma máquina é normal? 
164;2;Luiz keffeyo Sacomana, suas afirmações não são confiáveis por tratar-se de um indivíduo de caráter duvidoso rejeitado pela família (o "pai" não quer nem ouvir falar, no ser), odiado pela sociedade,  amaldiçoado pela igreja e  com gravíssima crise de existência, não sabe a qual gênero sexual pertence (pensa que ânus é vagina. Tsc...,tsc, ai que burrrooo)  nem sabe prá que veio a este mundo, aliás nem deveria ter vindo. Face a este seu currículum desinvejável, suas considerações são irrelevantes.  
166;2;Acho que vc poderia se informar melhor. 
167;2;Até concordaria em proibrir alguma coisa ,,mas  se esse país fosse correto,,aqui é uma bagunça,pessoas são mortas por um celular,, temos no centro de são paulo a maior concentração de drogados do mundo,,parece uma criação de zumbis,,menores colocam fogo em onibus,matam,traficam e não podem ficar presos,ou qdo ficam saem com 21 anos e de fixa limpa,,entao vamos proibir o que aqui,, se aqui pode se tudo,,presos que saem no dia dos pais sem terem pais e etc... 
168;1;TA BOM LUIZ PAULO,NAO VAMOS MAIS MONTAR EM TOUROS E NEM COME-LOS,,VAMOS DEIXA-LOS LIVRES NOS PASTOS,,PARA SEMPRE,,TA BOM ASSIM ? 
174;2;ahh ta,,é que nao vamos comer mais carne tambem,,vc tem algum lugar que possamos soltar os animais que nao vao mais para as festas ?? se vc tiver a gente leva pra vc 
175;2;Cara chato esse Luiz(a) Keffeyo. A biba se mete na nossa vida, em nossa cultura, sem entender nada e agora quer mudar nossa alimentação também. Daquí a pouco ele vai sugerir que a gente queime a rosca também. Isso não, não contem comigo comer xuxu e broto de bambú ainda passa, mas, dar ré no kibe eu tô fora. Deusulivre.  
176;2;O que seria pessoas venagas? uma nova espécie de pederastas? me ajude aí nem o Google consegue identificar. Pqp. além de veado é burro, esta anta. Isso não é gente é um zoológico ambulante. kkkkkkk 
178;1;ta bom,,tabom,, nao vamos vai interagir com animais,,todos vao pra africa e viverem livres para sempre 
179;2;Não se iluda. Temos representatividade em Brasília. Você já ouviu falar em "lobby"?  
181;1;Silvio Barros prá prefeito de Maringá no segundo turno. Viva a Expoingá, viva o rodeio no Paraná.  
182;2;Ana Sacoman Animais, vantagem numérica em votação de projetos, aquí, não decide nada, isto é uma votação simbólica, não possui poder de decisão final. Inúmeros projetos de leis não tiveram aceitação da maioria dos internautas e mesmo assim foram aprovados. O impeachment da Dilminha, por exemplo,  é um deles entre tantos outros. Pesquise aí, antes de ficar cantando vantagens. O melhor está por vir é lá do Senado, reduto do agronegócio que engloba o rodeio.  
183;2;Prá você ver né. Manda quem pode, e obedece quem têm juízo. Vocês não estão acima da lei, o rodeio é regulamentado por ela, e vocês querendo ou não vão ter que nos engolir pelo resto dos seus miseráveis dias. Não será a revoltinha de uma bibinha pobre, do "pé vermeio", que irá nos abalar.  
184;2;Verdade, sou uma piada mesmo, mas das boas. Já você: ô viadinho sem graça, não serviria prá ser outra coisa mesmo, a não ser esta aberração, segundo a bíblia.  
185;2;Quando você chegar no inferno  (breve - DST/HIV matam sua espécie), você vai lamentar não ter seguido e respeitado este livro velho filho do demônio. Lá você vai queimar a rosca literalmente.  
186;2;Sacomana Keffeyo, pare com este fake. Todos sabem que é você por trás deste perfil ridículo de Bart Simpson.  
188;2;Você ainda respira, aberração? já se recuperou da queda? Que pena. Não se faz asfalto como antigamente mais. Quem sabe na próxima vez vêm um bi-trem boiadeiro atrás de você, e: plóóóft.... 
189;2;Aberrações da natureza que, permitem que vossos ânus  (leia-se fiofó) sejam profanados, e que são rejeitados pela família, odiados pela sociedade, e abominados pela igreja deveriam ser proíbidos de opnarem sobre assuntos relevantes dos seres humanos normais.  
190;2;Este é um falso perfil de Sacomana Keffeyo. Certeza. Ridículo descer a este nível. coisa de biba desocupada, mesmo.  
191;1;Os Rodeios são muito importantes culturalmente e economicamente, alguns dos animais possuem vidas de reis e devem ser sempre melhor tratados e sempre utilizando técnicas para não maltratar o animal. Esse PL abrange a elevação do nível cultural e não trata de assuntos específicos como maus-tratos. 
192;1;27 de Agosto Dia do Peão de Boiadeiro. Parabéns aos heróis dos oitos segundos.
193;1;sim bons tratos e acabar com o rodeio e dps acabar os touros servirem d file no prato de comida d vcs . eu acho q vc deveria pesquisar muito bem antes d ficar falando q são maltratados. https://www.youtube.com/watch?v=HAV3N0GnCpc https://www.youtube.com/watch?v=qDhg5bUrVLU https://www.youtube.com/watch?v=Xq_Glqc5N8Q https://www.youtube.com/watch?v=Ktg-opMI47o https://www.youtube.com/watch?v=z3497vtprnA 
196;1;100% bons trataos aos animais,esse é o lema de barretos 2016,,confiram de perto  compre seu ingresso e ajude mais a vez ao hospital do cancer de barretos. 
199;2;Esse luiz paulo não tem jeito,sempre procurando cowboys nesse site. 
200;1;e vc acha que alguem vai parar de montar em boi porq vc nao quer,,se nao for nas festas vai continuar nas fazendas,nos torneios ,se vc fala que gosta de animais deveria preservar as festas,lá são tudo fiscalizado,com acompanhamento veterinario e regras,acabar com as festas é retroceder no tempo,porque quem gosta de interagir com animais vai continuar interagindo ou em um ou em outro lugar..e ainda por cima vc estaria condenando milhares de animais a morte.as provas de laço acabaram nas festas e continuaram com muito mais força nas fazendas e nos torneios,,isso ja deve servir de exemplo pra vc ver o que vai acontecer com outras modalidades. 
203;1;tenho cavalos que participam  das provas dos 3 tambores e desafio a qualquer ong a compararem se seus animais são mais bem cuidados que os meus.. 
204;2;por acaso vcs sabem sabem pra onde vao os animais que não selecionados para o rodeio,, eu sei vão para o açougue antes de conhecer a idade adulta. conheçam antse de criticar,falar coisas sem saber também é ignorância,,muitas pessoas ainda falam que os animais tem seu saco apertado..conheçam de perto 
